,title,price,store,commentcount,location
3389,"""Meizu/魅族 MX5双卡双待移动联通4G指纹解锁note 6智能安卓x6手机""",190.0,陌尚星路,243.0,广东 深圳
2720,"""诺基亚RM-1134直板按键保密小手机1133双卡双待学生老人备用机105""",84.0,多一点88,243.0,广东 深圳
918,"""Samsung/三星 GALAXY S8+plus国行G9500全网通4G曲面屏G9550手机""",1510.0,杰利手机电池,242.0,上海
3901,"""新品vivo U3x千元学生价智能手机官网 vivou3x u3 u1 y93 y97 z1 y85 z5x z3 voviu1官方旗舰店bbk""",799.0,vivo衡视专卖店,242.0,上海
1512,"""送碎屏保 正品honor/荣耀 荣耀Play3手机麒麟710F官方旗舰畅玩e8c""",538.0,有话好说liu,242.0,广东 深圳
3603,"""分期免息 vivo Z5新品vivoz5手机限量版 z3x vovi z3 vivo Z5X z3""",1398.0,yy_sky_2008,242.0,广东 东莞
1576,"""Huawei/华为 华为畅享5S移动电信联通全网通4G老年人智能手机""",290.0,陈建荣通讯,241.0,广东 深圳
2361,"""BlackBerry/黑莓 Q10 全键盘电信三网商务原装正品4G手机戒网瘾""",410.0,yi时代创新jun1687,241.0,广东 深圳
1231,"""Apple/苹果 iPhone 8 Plus 苹果8代 8P国行正品手机8X苹果8Puls""",1100.0,淘冠军2014,240.0,湖南 长沙
1598,"""【内附价值999元Buds蓝牙耳机】Samsung/三星 Galaxy Fold SM-F9000折叠屏手机 12+512GB 骁龙855六摄像头""",15999.0,三星官方旗舰店,240.0,北京
3261,"""【顺丰包邮】Xiaomi/小米Redmi红米7A全网通4G智能老人学生青春拍照手机小米官方旗舰店正品note6a/play""",468.0,优爱特手机专营店,240.0,北京
937,"""分期免息Apple/苹果 iPhone 8Plus苹果8plus iphone8苹果8p手机8x""",1350.0,德隆数码商贸,240.0,广东 深圳
1609,"""【24期免息赠碎屏险】/Huawei/华为Mate 30 Pro 5G手机mate30pro5G官方旗舰店P30直降价mate20新品v30""",6399.0,大唐回浦数码旗舰店,239.0,浙江 台州
2678,"""Samsung/三星 GALAXY Note9 SM-N9600美版港版港行牛9手写笔手机""",2428.0,tb168882019,239.0,上海
3032,"""华为mate20直降800现货Huawei/华为 Mate 20手机 降价官方20x pro""",1888.0,京成数码商贸,239.0,北京
3473,"""当天发Huawei/华为 Mate 20Pro全面屏正品手机降价mate20P30pro""",1886.11,赛西湖,239.0,浙江 杭州
1470,"""Nokia/诺基亚新品翻盖老人手机超长待机移动联通电信4G大声老年机""",178.0,fenghuang86290,238.0,广东 深圳
2353,"""分期免息Apple/苹果 iPhone 8 Plus 苹果iphone X美版/全网通手机""",1975.0,sdegjo乐,237.0,广东 深圳
2092,"""小辣椒K3超薄卡片手机迷你戒网专用学生手机只可以打电话男女儿童小手机非智能袖珍备用机老人机网红抖音同款""",128.0,米凌数码专营店,237.0,广东 深圳
1724,"""Apple/苹果 iPhone 8 Plus国行全网通正品手机苹果8Plus256G美版x""",2000.0,吉祥如意88866688,237.0,广东 广州
2239,"""小辣椒K3超薄卡片手机迷你戒网专用学生手机只可以打电话男女儿童小手机非智能袖珍备用机老人机网红抖音同款""",128.0,米凌数码专营店,237.0,广东 深圳
3082,"""【咨询减50 或送天猫精灵】Xiaomi/小米红米K20手机官方旗舰店红米Note8Pro小米8青春版9se网CC9正品redmiK20""",1899.0,三际数码官方旗舰店,237.0,山东 济南
645,"""honor/荣耀 荣耀8青春版全网通64G高配版华为荣耀8指纹解锁手机4G""",378.0,深圳市通天地通讯城,236.0,广东 深圳
1700,"""【多重好礼/花呗分期免息】 Huawei/华为 P20全面屏刘海屏华为智能4G官方旗舰店官网正品手机p20pro Mate20""",2049.0,乐哇数码专营店,236.0,上海
1123,"""分期免息Apple/苹果 iPhone XS Max 苹果xsmax有锁iphonexs手机XR""",3188.0,wy1689999,236.0,上海
3694,"""关爱多G9000定位监听 超低辐射卡通 男女学生可爱 儿童监护手机""",138.0,快乐手机店,235.0,江西 南昌
1109,"""【24期分期】HUAWEI/华为 Mate 30 5G版手机华为官方旗舰店全网通华为5g手机正品直降p30pro官网mate30pro5g""",3999.0,创汇通达数码旗舰店,235.0,北京
3689,"""新品Philips/飞利浦双屏翻盖手机大屏老人机大字大声超长待机男女移动双卡按键学生专用备用机语音正品老年机""",299.0,优源数码专营店,234.0,广东 深圳
478,"""vivo y67全网通手机指纹 vivoy67手机Y66手机美颜拍照VIVO Y67""",375.0,品骏数码商城,234.0,广东 深圳
3302,"""Nokia/诺基亚 600移动联通电信4G翻盖老人手机超长待机手写老人机""",168.0,永恒数码6666,233.0,广东 深圳
3088,"""【会员专享链接 24期免息 抢礼盒】华为旗下HONOR/荣耀V30双模5G麒麟990旗舰芯片突破性相机矩阵PRO拍照手机""",3299.0,荣耀官方旗舰店,233.0,广东 深圳
1351,"""【百亿补贴直降百元】Xiaomi/小米 CC9手机新品红米e plus旗舰mix3 美图定制版骁龙710 正品K20pro小米cc9e""",1319.0,热图数码专营店,233.0,广东 深圳
812,"""现货当天发 realme X青春版realmex手机 旗舰opporealmeQ青春版x""",825.51,潮流mwp,233.0,广东 深圳
3128,"""【分期免息送豪礼】Huawei/华为 麦芒6全面屏手机官方正品全网通4G 双卡双待7麦芒手机""",888.0,豪置数码专营店,232.0,上海
422,"""Apple/苹果 iPhone X苹果X手机5.8英寸国行美版iphone8plus全网通""",2170.0,晨曦爱森林浴,232.0,上海
3148,"""【免息当天发】华为honor/荣耀 荣耀10 GT手机官方旗舰店降价v20/官网荣耀20PRO 9X 华为荣耀10GT note10""",1429.0,久汇数码专营店,232.0,广东 深圳
1679,"""分期OPPO R11S 全面屏R15X全网通R11Plus新年红OPPOR11手机R9S""",789.0,tb809078988,232.0,广东 深圳
178,"""百度网盘普通会员1个月百度云盘VIP会员月卡视频存储 填手机号""",9.5,福禄网游数卡专营店,231.0,湖北 武汉
1832,"""6期免息vivo NEX 3手机正品5G手机nex35g版曲面屏vivo全屏X30pro""",3877.0,hdt158,231.0,北京
1356,"""朵唯 S1触屏手写全网通4G老人用学生小手机非智能可微信QQ热点大字大声大屏联通天翼电信版老年手机超长待机""",299.0,乐淘乐数码专营店,231.0,广东 深圳
3218,"""分期免息Apple/苹.果 i.Phone SE全新5se国行正品三网通4G手机""",600.0,pw801210,230.0,广东 深圳
1687,"""12期免息减1000元Huawei/华为 nova 5 Pro华为手机官方旗舰店正品5g全网通p20荣耀p30pro新款nova6直降mate20""",2499.0,三际数码官方旗舰店,230.0,山东 济南
1252,"""诺基亚超薄翻盖移动双卡老年机大字大声  电信超长待机老人手机4G""",208.0,liujinruiaini,229.0,广东 深圳
2835,"""Huawei/华为 Mate 10手机智能手机双卡双待正品全网通4Gmate10pro""",980.0,深圳之音,229.0,上海
2544,"""Asus/华硕 ROG PhoneRED Hydrogne One全息手机裸眼3D手机  6+128""",720.0,hailang9998,229.0,广东 深圳
2698,"""Apple/苹果 iPhone 11 Pro max无锁iphone11有锁版苹果11手机""",3354.12,达诚数码商城,229.0,广东 深圳
2754,"""【128G免费升级256G发+当天发货】华为旗下荣耀9X PRO中移动官方旗舰店正品10青春11X 20i 华为荣耀9xpro手机""",1999.0,中国移动官方旗舰店,228.0,浙江 杭州
1978,"""6+128G1149元分期免息保修三年/Xiaomi/小米CC9e手机官方旗舰店官网正品小米9/8/6X CC9PRO note8pro手机""",949.0,久汇数码专营店,227.0,广东 深圳
2417,"""Apple/苹果 iPhone 11 Pro Max手机苹果11promax国行64G 256G绿色""",7860.0,hdjkgll,227.0,上海
3196,"""华为mate30ProHUAWEI HUAWEI Mate 30 Pro 5G版手机官方X保时捷5g""",3447.99,品牌机批发店,226.0,广东 深圳
2502,"""Huawei/华为 P10全网通4G手机全新正品双卡双待指纹解锁智能手机""",799.0,海派大心心,226.0,广东 深圳
1427,"""诺基亚正品老人机军工三防超长待机直板按键老年手机电信版全网通""",158.0,疯狂购乐汇,226.0,广东 深圳
1842,"""分期免息 Huawei/华为 nova 2s全网通4G智能指纹nfc手机6英寸全屏""",930.0,yonghengcym,226.0,广东 深圳
4070,"""【狂欢继续领劵减+送手环】Xiaomi/小米max3手机 官方旗舰店官网max2正品6x小米mix3全新max4红米note7pro9Pr""",998.0,气樽数码专营店,225.0,广东 广州
496,"""Nokia/诺基亚老人手机电信移动4G全网通联通老年语音王经典大字""",98.0,呵呵先生1990,224.0,广东 广州
2414,"""128G直降400 全国联保 华为honor/荣耀 荣耀9x升降前摄全网通手机""",788.0,zhaoyongbo94521,224.0,河北 石家庄
598,"""花呗分期Apple/苹.果6s plus国行正品苹.果6s手机6sp全新三网通4g""",865.0,芊芊靓依女装,224.0,广东 深圳
1401,"""老年人手机4g全网通超长待机大声电信联通老人机Nokia/诺基亚 230""",98.0,q范思哲q,224.0,广东 深圳
1764,"""【优惠900元 送45W快充】samsung/三星 Galaxy Note10+ SM-N9760 5G 骁龙855 IP68防水 全网通5G官方旗舰手机""",7999.0,samsung佳酷专卖店,224.0,上海
2391,"""Meitu/美图 T9 美少女战士限量版手机新款魔卡少女樱百变小樱哆啦""",691.02,宜必宜,224.0,广东 深圳
3091,"""UniscopE/优思 US7军工三防老人手机移动电信版直板老年机超长待机大字大声全能语音王正品老年手机""",98.0,创基成数码专营店,224.0,广东 深圳
1001,"""honor/荣耀 荣耀9x直降1100华为9xpro8x荣耀 5g新款版学生价手机""",799.0,中古电讯,223.0,福建 福州
1162,"""花呗分期OPPO R11前后2000万拍照OPPOR9S手机全网通4G正品R15手机""",629.0,男女睡衣站,223.0,广东 深圳
1220,"""【12期免息+当天发货】 Huawei/华为P30手机直降300全面屏手机官方旗舰店正品 新款5gP40pro/mate30pro/nova6""",3388.0,乐哇数码专营店,223.0,广东 深圳
2229,"""可省520元+当天发送手环】华为HONOR 荣耀20S手机官方旗舰店9x正品降价9xpro青春版10新款荣耀v20 play3/20i""",1499.0,卓瓦数码专营店,222.0,上海
2082,"""可省520元+当天发送手环】华为HONOR 荣耀20S手机官方旗舰店9x正品降价9xpro青春版10新款荣耀v20 play3/20i""",1499.0,卓瓦数码专营店,222.0,上海
902,"""Apple/lPhone 苹.果6s plus 国行手机苹.果7代7plus全网通正品4G""",920.0,香港1号店商城,222.0,广东 深圳
2553,"""三星B309i电信4g版老人机直板按键老年款小手机学生工厂备用手机""",46.0,淘金数码g网,222.0,广东 深圳
2490,"""Samsung/三星 GALAXY Note9 SM-N9600港版行全网通盖乐世曲屏手机""",2449.0,随风飞扬y,221.0,广东 深圳
959,"""【购机加赠耳机】OPPO A11 超清AI四摄大内存长续航全面屏学生老人智能手机""",1599.0,oppo官方旗舰店,220.0,广东 东莞
2139,"""Xiaomi/小米 小米手机4移动联通电信4G运行3GXP框架ROOT原装机""",150.0,言诚多普达数码行,220.0,广东 深圳
2286,"""Xiaomi/小米 小米手机4移动联通电信4G运行3GXP框架ROOT原装机""",150.0,言诚多普达数码行,220.0,广东 深圳
402,"""尼凯恩M9老年机翻盖手机大屏大字大声音联通4G全网通女老人手机超长待机正品男女款电信版移动戒网学生老人机""",168.0,尼凯恩旗舰店,220.0,广东 深圳
398,"""花呗分期Apple/苹.果6s plus国行正品苹.果6s手机6sp全新三网通4g""",670.0,维亮灯饰,219.0,浙江 杭州
2752,"""咨询省200+送天猫精灵】xiaomi/小米9PRO5G版手机 官方旗舰店官网骁龙855plus小米mix4尊享版k20九小米cc9pro""",3699.0,三际数码官方旗舰店,219.0,山东 济南
2860,"""【限时立减200 低至999】realme 真我X青春版骁龙710大电池20W闪充美颜自拍学生手机realmeX青春版手机""",999.0,realme官方旗舰店,219.0,广东 东莞
2699,"""【分期免息选手环+顺丰速发】nubia/努比亚红魔3S 骁龙855Plus电竞游戏手机官方旗舰店mars降价红魔3正品""",1699.0,创汇通达数码旗舰店,219.0,北京
1539,"""OPPO A57全网通4G智能手机指纹解锁双卡时尚拍照音乐老人学生新款""",430.56,认证优质商家,218.0,广东 深圳
409,"""分期Apple/苹果 iPhone 8 Plus苹果8plus iphone8p苹果8x全新手机""",1040.0,ttlg1999,218.0,上海
3874,"""飞利浦E151Y电信版老年手机超长待机直板男女天翼大字大声老人机""",158.0,tb1185352_2012,218.0,广东 深圳
2685,"""Xiaomi/小米 小米CC9 PRO官方旗舰5摄1亿像素小米cc9尊享版新手机""",2498.0,一朵花的记忆,218.0,广东 深圳
2746,"""K-Touch/天语 Q1老人机移动电信超长待机大屏大字大声直板按键男女款老年手机CDMA学生儿童迷你备用小手机""",109.0,天讯蓝图数码专营店,217.0,广东 深圳
3250,"""【现货速发】5千毫安 360 N7全网通全面屏吃鸡游戏手机360手机n7""",618.0,tb131934292,217.0,广东 深圳
3007,"""现货当天发  坚果 Pro 3  锤子坚果pro3手机 骁龙855plus全网通""",1770.12,诚信实拍数码,217.0,广东 深圳
2371,"""分期免息Apple/苹.果 i.Phone SE 全新5se国行正品三网通4G手机""",800.0,谢玟裕,217.0,广东 深圳
2903,"""小米多亲2pro qin1sai助手小爱同学手机智能全屏卡片迷你超薄特小备用学生戒网直板4G全网通电信高中超长待机""",299.0,淘贤居数码专营店,216.0,广东 深圳
2381,"""【1439尊享】Xiaomi/小米 小米mix 2小米MIX2s陶瓷黑白色手机米89""",899.0,徐光赏,216.0,江苏 常州
573,"""分期 Apple/苹果 iPhone 8 Plus 苹果8Plus 美版国行4G苹果8P手机""",2040.0,有佳服装店,216.0,广东 深圳
1261,"""当天发 送豪礼华为honor/荣耀 荣耀9全网通标配4G手机128g高配版""",759.0,易速购企业,215.0,上海
3876,"""当天发/3期免息】Huawei/华为 畅享9全网通华为官方旗舰店正品手机p20畅想9官网nova4降价p30pro荣耀畅享10""",899.0,京联通达数码旗舰店,215.0,北京
1414,"""honor/荣耀 荣耀9i 全网通4G华为智能手机全面屏8X 9X 10青春版v9""",768.0,郑四少的当铺,215.0,上海
1571,"""酷驰 X23全网通4G网络智能游戏学生价水滴屏正品新手机八核128G""",348.0,福常青88,214.0,广东 深圳
1643,"""【不能上网 送贴纸】学生可爱戒网备用手机 BlackBerry/黑莓 8520""",60.0,四木良品,213.0,广东 深圳
1018,"""分期免息6+128 1409 华为/荣耀 Note10 大屏幕官方旗舰店官网正品新款游戏手机 HONOR华为荣耀10降价v20 畅享""",1149.0,久汇数码专营店,212.0,广东 深圳
3728,"""直降810】华为honor/荣耀 荣耀20i 全面屏官方新手机荣耀20pro 9x""",847.99,品牌机批发店,212.0,广东 深圳
2412,"""新款 官方正品水滴全面屏指纹一体小辣椒9E全网通4G电信移动游戏超薄安卓智能手机学生500元以下老年老人机""",358.0,昭华数码专营店,211.0,广东 深圳
1655,"""直降+亏本冲量 华为honor/荣耀 荣耀20S新品旗舰手机V20i 9x pro""",1068.0,一朵花的记忆,211.0,广东 深圳
1827,"""Apple/苹果6s plus 国行iphone6s全新苹果6s正品6sp手机全网通4g""",900.0,杰斯锐永顺达,211.0,广东 佛山
1511,"""vivo X20手机全面屏vivoX9S原装正品全网通4Gvivox20PLUS双卡双待""",710.0,呵呵阿呵呵阿,211.0,广东 深圳
1569,"""vivo y67高配版全网通指纹 vivoY66大屏超薄美颜拍照vivo智能手机""",380.0,tb046387630,210.0,广东 深圳
3807,"""Apple/苹果 iPhone XR 苹果xr iphonexr iPhone 11 6.1寸双卡手机""",4250.0,尤里xx,210.0,江苏 南京
2476,"""分期免息 Apple/苹果 iPhone XS Max 苹果xsmax 美版xs手机苹果xr""",3129.22,鱼得水_168,209.0,广东 深圳
1476,"""Nokia/诺基亚 1280户外手电筒老款怀旧儿童小巧非智能老人手机""",78.0,特务连的兵0715,208.0,广东 深圳
821,"""新款6.5寸正品P30水滴屏超薄游戏安卓智能手机学生价256G全网通4G""",135.0,芳芳数码77,208.0,广东 深圳
2563,"""非智能卡片超薄男女超小戒网瘾可爱卡通迷你棒棒机儿童小学生手机""",138.0,耿58318595,208.0,广东 深圳
3576,"""Samsung/三星B289电信版老年翻盖老人机按键经典怀旧学生备用手机""",109.9,tb81984823,207.0,北京
2100,"""Meizu/魅族 魅蓝 S6 全网通4G正品未拆封5.7寸指纹人脸识别手机""",498.0,chenlongshao5,207.0,广东 深圳
2247,"""Meizu/魅族 魅蓝 S6 全网通4G正品未拆封5.7寸指纹人脸识别手机""",498.0,chenlongshao5,207.0,广东 深圳
3599,"""新款OPPO K5手机正品oppo手机a5 r17 a9 k7 OPPO K1 0pp0k3手机k5""",699.0,oppo品牌企业店,207.0,广东 深圳
3673,"""正品原封国行Samsung/三星 GALAXY S9+ plus港版盖乐世三星s9手机""",1780.0,廉诚通讯特许经营店,206.0,上海
1795,"""GOFLY/捷语军工三防智能手机超长待机大字大声老年人电霸全网通4G""",389.0,索克丰科技,206.0,广东 深圳
2451,"""Sony/索尼 Xperia XZ2 索尼手机港版XZ2 单卡 双卡 新款手机""",1300.0,可妮55,206.0,广东 深圳
500,"""Apple/苹果 iPhone X iphonex现货正品美版国行苹果x xs max手机""",1998.0,只有赚1块钱,206.0,广东 深圳
3184,"""超薄迷你儿童卡片机学生非智能男女款超小备用机创星（手机） V5""",75.0,8878人收货,206.0,广东 深圳
1173,"""vivo y66 全网通手机Y55 y67电信智能大屏美颜拍照 Y51学生老人""",360.0,陈世军2011,205.0,广东 深圳
1995,"""关爱心 A5儿童手机 小学生直板卡通可爱迷你小手机男女款非智能正品移动电信版按键机学生备用手机小孩电话""",98.0,创于佳讯数码专营店,205.0,广东 深圳
