title,price,store,commentcount,location
"""诺基亚1050移动4G版带手电筒按键老人学生手机戒网备用直板小手机""",26.00,"""zhang静静jin""",90,广东 深圳
"""【咨询减400/12期免息当天发】Huawei/华为 Mate 30 5G手机官方旗舰店正品p30pro直降价新品mate30pro麒麟990""",3999.00,"""旭远数码专营店""",27,上海
"""Samsung/三星 galaxy note8三星盖乐世港版三星Note8全新港版手机""",1758.00,"""中国酷数码""",675,上海
"""OPPO R9Splus R11S全网通R11手机指纹解锁R9S双卡双待A59S手机A57""",628.00,"""忆想大商行""",46,上海
"""Apple/苹.果 i.Phone SE 全新5se国行正品三网通4寸小屏4G手机""",770.00,"""xiekaixu66""",31,广东 广州
"""旗舰正品Changhong/长虹 Ga568老人手机老年机手机大屏大字大声语音播报老人机超长待机王声音大语音王大按键""",279.00,"""长虹佳音专卖店""",783,安徽 合肥
"""可减1061元仅1098起Huawei/华为 nova 4e官方旗舰店正品nova4e新款nova5pro直降mate305g全网通p20手机5ipro""",1118.00,"""同步飞扬数码专营店""",2298,广东 深圳
"""【4G全网通】小辣椒G105正品老人机超长待机直板女款大屏大字大声移动电信版老年手机联通学生功能按键小手机""",79.00,"""瑞德达数码专营店""",1088,广东 深圳
"""【直降351元】华为HUAWEI 畅享 10S手机官方畅想10plus 畅享9plus""",1328.00,"""wezebaba""",17,广东 深圳
"""三星E1220电信移动老人机直板按键老年4G手机无摄像头学生备用机""",26.00,"""翁翁翁66""",88,广东 深圳
"""【限时低至1099】华为荣耀/Honor 荣耀20青春版全面屏拍照全网通4G手机""",1099.00,"""苏宁易购官方旗舰店""",176,江苏 南京
"""Nokia/诺基亚 230 DS移动电信翻盖老人手机大屏大字大声超长待机""",198.00,"""jinling88666""",461,广东 深圳
"""【省300享12期免息】vivo iQOO Pro高通骁龙855Plus处理器游戏指纹手机iqoopro vivoiqoo 新iqoo iqoo限量""",3198.00,"""vivo官方旗舰店""",1656,广东 东莞
"""【新品上市现货速发】Nokia/诺基亚110直板老人机迷你小备用手机官方旗舰店长待机老年非智能按键经典款""",149.00,"""三际数码官方旗舰店""",52,山东 济南
"""【全新未拆封】vivo Z5X Z5128G官方正品vivoz5x  Y97 Z3 Y93手机""",895.00,"""秋天的石头6688""",134,北京
"""【咨询减钱+可选天猫方糖】Xiaomi/小米 红米K30手机 官方旗舰店RedmiK30pro官网尊享版红米K30pro现货全网通""",1599.00,"""三际数码官方旗舰店""",34,山东 济南
"""vivo Y51A高配版 全网通y51双卡双待 vivoy51a 老人 学生直板手机""",228.00,"""温馨家园百货""",21,广东 深圳
"""OPPO A33全网通4G智能手机四核16G超薄 A33m5.0寸屏学生老人手机""",238.00,"""辉煌手机专柜""",104,广东 深圳
"""Huawei/华为 P20 Pro全网通正品手机p20全面屏徕卡三摄6G运行""",1468.00,"""深圳之音""",96,上海
"""OPPO K5手机oppok5全新机正品新品 a7 a5 r15x k3 a3全网通""",1799.00,"""灼眼d夏娜""",127,江苏 南京
"""立减100 vivo Z5X z5手机限量版官方正品官网vivoz5x vivoz5 x27 新品款手机上市骁龙710  vivo新z5x""",1298.00,"""京联通达数码旗舰店""",436,北京
"""正品小米多亲Qin1s+AI全网通4G老人机ai2小爱同学直板智能移动联通电信版大屏老年机超长待机功能学生小手机""",299.00,"""哥小哥数码专营店""",52,广东 深圳
"""Huawei/华为 Mate 10 pro全网通智能商务4G双卡 全面屏手机Mate10""",1068.00,"""小乔淘淘购""",103,广东 广州
"""顺丰包邮/多重好礼 Huawei/华为 P20 手机全网通4G官方旗舰店正品刘海屏徕卡双摄麒麟970官方正品/P20pro""",2099.00,"""爱谷歌数码专营店""",325,广东 深圳
"""千元学生机 vivo Z3正品vivoz3手机限量版vivoz3i全新vivox23 x21  y93vivo手机官方旗舰店官网""",1098.00,"""vivo智轩优品专卖店""",3621,广东 深圳
"""超小迷你蓝牙小手机个性可乐小型儿童拇指戒网男女备用袖珍卡片机""",98.00,"""助手管家""",346,广东 深圳
"""当天发/送好礼 realme X realmex手机限量版官方旗舰店超薄全面屏realmex青春版骁龙710 realmex手机realme""",1068.00,"""博盛景数码专营店""",46,广东 深圳
"""vivo y67全网通手机指纹 vivoy67手机Y66手机美颜拍照VIVO Y67""",270.00,"""智能时代通讯7""",37,广东 深圳
"""分期免息/豪礼 OPPO Find X超级闪充版oppofindx曲面屏手机reno""",3168.00,"""诚信数码0791""",1384,江苏 南京
"""纽曼 C9军工三防老年手机移动电信版大屏大字大声音老人机超长待机直板按键老人手机电霸充电宝备用机老年机""",178.00,"""纽曼深圳专卖店""",1307,广东 深圳
"""至高省400 vivo Z5全新正品手机vivoz5限量版vivoz5x x27 z3 z3x y93 x23幻彩版vivo手机官网官方旗舰店""",1398.00,"""vivo智轩优品专卖店""",831,广东 深圳
"""【12期免息】OPPO Reno2 opporeno2手机官网旗舰opporeno2新款上市oppor17pro新未来x10倍变焦0pporeno2z ace""",2999.00,"""能良数码官方旗舰店""",290,上海
"""HUAWEI nova 4e官网原封正品4G全网通智能手机""",628.00,"""king_llz""",42,广东 深圳
"""荣耀20pro手机【直降998】华为honor/荣耀 荣耀20 pro官网旗舰20s""",1678.00,"""一朵花的记忆""",186,广东 深圳
"""Philips/飞利浦 E171L 直板老人机大字大声大屏超长待机老年手机男女款移动联通版按键学生备用功能机""",148.00,"""维佳数码专营店""",655,广东 深圳
"""【6期免息】vivo iQOO Neo 855高通骁龙855处理器游戏指纹智能手机vivoiqooneo iqooneo vivo新iqoo 限量""",2698.00,"""vivo官方旗舰店""",174,广东 东莞
"""【赠碎屏险+无线充】Apple/iPhone 11苹果手机新款全网通智能手机苹果xr xsmax 7plus正品""",5288.00,"""大唐回浦数码旗舰店""",258,浙江 台州
"""新款Nokia/诺基亚 230DS老人机移动直板按键功能机大字大声大屏正品老年人手机超长待机男女学生备用超薄手机""",379.00,"""天讯蓝图数码专营店""",1608,广东 深圳
"""Samsung/三星 GALAXY S9+plus三星手机港版国行全新盖乐世s9手机""",1760.00,"""宝利协""",65,广东 深圳
"""Nokia/诺基亚 2730C直板按键大声移动联通3G学生备用老人戒网手机""",100.00,"""tb1528505_2012""",37,广东 深圳
"""华为honor/荣耀 荣耀8X MAX全面屏智能4G全网通拍照手机128大内存""",757.25,"""柳峰阁""",148,广东 深圳
"""Nova5pro直降650元 华为HUAWEI nova 5 Pro 全新官方正品手机5i""",998.90,"""kitty810720""",246,重庆
"""天语LD1正品军工三防全网通4G超长待机大字大声大屏户外防水防摔防尘游戏大电池电霸智能手机""",499.00,"""锦万数码专营""",69,广东 深圳
"""BlackBerry/黑莓9930电信4G三网键盘WIFI无摄像头3G触摸手机热点""",98.00,"""f154413350""",1031,广东 深圳
"""皓轩H6老年手机老人机超长待机超薄直板男女款大屏大字大声移动电信版老人手机正品学生功能按键备用小手机""",49.00,"""皓轩手机旗舰店""",200,广东 深圳
"""【6日享6期免息 领券省100】vivo iQOO Neo 855版本骁龙855游戏指纹智能手机vivoiqoo iqooneo vivoiqooneo""",2098.00,"""苏宁易购官方旗舰店""",562,江苏 南京
"""Philips/飞利浦 E109C天翼电信版老人机 迷你可爱男女学生经典老年人直板按键备用大字大屏小手机商务儿童""",159.00,"""飞利浦手机官方旗舰店""",15,上海
"""Nokia/诺基亚 X6全网通4G 7 PLUS 6二代手机3.1PLUS诺基亚x6 x7x5""",529.00,"""小西宝2017""",80,上海
"""纽曼 F518移动电信版翻盖老人手机大字大声大屏天翼CDMA4G男女款商务男士老年机超长待机正品按键备用老人机""",119.00,"""纽曼易为理想专卖店""",169,广东 深圳
"""LG G7 ThinQ/G7+ ThinQ 电信4G/联通4G 高通骁龙845 游戏吃鸡手机""",718.00,"""锋星优品""",31,广东 深圳
"""纽曼C5老人机超长待机直板老年手机4G全网通大字大声移动电信版功能学生小手机男女生诺基亚老年机官方旗舰店""",98.00,"""纽曼手机旗舰店""",516,北京
"""诺基亚老人手机超长待机老年机大屏全网通电信版大字大声4G经典款""",95.40,"""tb6979685325""",35,广东 揭阳
"""华为P30新品HUAWEI HUAWEI P30 PRO曲面屏智能手机华为P30PRO现货""",2595.40,"""才发现永远太近""",1067,辽宁 大连
"""官网直降1680Huawei/华为 Mate 20正品mate20 pro手机mate20X P30""",1948.32,"""炫和科技""",1043,陕西 西安
"""官网直降iphone11无线充蓝牙耳机Apple/苹果 iPhone 11苹果手机11""",4998.00,"""jiute999""",92,河南 郑州
"""honor/荣耀 荣耀8青春版全网通智能学生10级美颜拍照老人华为手机""",484.00,"""qq50992090""",525,广东 惠州
"""Nokia/诺基亚6120c/ci 直板按键3G智能音乐老年人学生备用小手机""",58.80,"""lin19981001""",268,广东 深圳
"""送无线充Sony/索尼 Xperia XZ2 2018年 索尼XZ2 全新原装港版手机""",1190.00,"""终极者11""",57,广东 深圳
"""现货速发【24期免息】Huawei/华为 Mate 30 (5G)手机SA/NSA双模麒麟990官方旗舰店正品P20pro直降nova5i新品""",4999.00,"""京合旗舰店""",89,安徽 合肥
"""Apple/苹果 iPhone 11 Pro Max 新款iphone 11美版有锁苹果11手机""",3345.00,"""罪人宝宝08""",49,广东 深圳
"""Philips/飞利浦 E107直板手机老人机大字大声超长待机老年大字大屏备用机移动手机非智能男女功能迷你按键""",79.00,"""三际数码官方旗舰店""",87,山东 济南
"""Huawei/华为 Mate 10手机智能手机双卡双待正品全网通4Gmate10pro""",980.00,"""深圳之音""",229,上海
"""分期免息Apple/苹果 iPhone 8 Plus 苹果8plus 8代8x港版美版手机""",1838.00,"""鱼得水_168""",2013,广东 深圳
"""UniscopE/优思 US88T移动直板大屏老人手机大字大声老人老年手机""",76.00,"""纾旋数码专营店""",1248,上海
"""小萌猫儿童手机学生男女可爱卡通迷你超小袖珍翻盖KUH/酷和 T99""",118.00,"""香港智能通讯""",1185,广东 深圳
"""华为honor/荣耀 畅玩7全面屏智能手机官方正品全网通智能学生老人机旗舰店""",499.00,"""苏宁易购官方旗舰店""",4893,江苏 南京
"""【24期免息】vivo X30 vivox30 x30手机 x30pro 5g x27 x27pro nex35g iqoopro 5g手机 z5 nex双屏版 s1pro""",3298.00,"""博盛景数码专营店""",38,广东 深圳
"""Meizu/魅族 魅蓝Note5全网通4G魅蓝8 5.5大屏魅蓝E手机Note6魅蓝6""",190.00,"""陈耿雄先生""",50,广东 深圳
"""【元旦价】Nokia诺基亚 8110 4G移动联通  学生老年人滑盖按键功能网红小手机 香蕉机wifi热点 备用功能机""",335.00,"""图腾数码专营店""",164,北京
"""新品xiaomi/小米CC9Pro手机 小米手机官方旗舰店官网小米CC9e拍照新品智能1亿像素官网曲面屏 12期分期0首付""",2699.00,"""同迅数码专营店""",23,辽宁 大连
"""【13年树睿】iPhone 11  Apple/苹果 iPhone XR   苹果11Pro 手机""",3870.00,"""静房王树楷""",641,上海
"""尼凯恩 EN8老人机超长待机直板女大屏大字大声移动联通版老年手机正品军工三防儿童小学生迷你按键备用手机""",69.00,"""尼凯恩旗舰店""",1851,广东 深圳
"""皓轩 H1军工三防老人机超长待机大字大声大屏老年手机移动电信版老人手机正品学生女款功能按键直板小备用机""",48.00,"""武汉电信旗舰""",106,湖北 武汉
"""24期免息抢256G版 vivo X30 Pro新品 vivox30pro手机 vivox30手机全新机5g全网通手机 vovix30 vivox30pro5g""",3998.00,"""vivo天诚专卖店""",28,广东 东莞
"""Apple/苹果 iPhone X 苹果x手机国行正品美版有锁iphonex全网通4G""",2880.00,"""hongkong1658""",122,香港 香港岛
"""Apple/苹果 iPhone XR 苹果XR iphonexr双卡iphone xr全网通手机""",2368.00,"""嘉年商业""",1392,广东 深圳
"""【三期免息】Apple/苹果iPhone8 Plus全网通4G全新国行苹果8X手机""",1588.00,"""亚克西么8""",246,北京
"""双卡双待移动按键小手机 学生备用机大声音无照相特价活动BIXING""",36.90,"""许642401533""",574,广东 东莞
"""【分期免息另送好礼】Huawei/华为 mate 10 pro手机官方旗舰店正品全网通4G麒麟970/mate20华为6英寸全面屏""",2099.00,"""乐哇数码专营店""",317,上海
"""vivo X21新款限量版vivox23手机X23水滴屏 手机全新vivox23幻彩版""",1280.00,"""好迎通信""",25,广东 东莞
"""4G版儿童手机小学生直板可爱男女款迷你备用卡片手机龙贝尔 K100""",99.00,"""泉兴时尚数码店""",687,山东 济南
"""荣耀note10降价honor/荣耀 荣耀NOTE10 GT大屏双卡4g华为智能手机""",1167.88,"""中宽通讯行""",136,广东 深圳
"""Nokia/诺基亚8250经典老款怀旧蓝屏直板收藏原装手机学生备用手机""",48.00,"""润九梦2014""",151,广东 深圳
"""vivo Y7s水滴屏vivoy7s手机新款原装正品y3智能指纹解锁X23X27X21""",1398.00,"""我们不一样883706""",60,广东 深圳
"""【送天猫精灵 6期免息】Samsung/三星 Galaxy A70s SM-A7070 4G智能手机全网通游戏拍照手机""",2699.00,"""三星官方旗舰店""",83,北京
"""现货Samsung/三星 Galaxy S10+ SM-G9750三星s10港版韩版5G手机""",2388.00,"""点点通讯2009""",1318,广东 深圳
"""【限时立减200 低至999】realme 真我X青春版骁龙710大电池20W闪充美颜自拍学生手机realmeX青春版手机""",999.00,"""realme官方旗舰店""",219,广东 东莞
"""Huawei/华为c5735电信老人手机天翼4g版大声大字直板按键小备用机""",80.00,"""玛丽m1989""",1302,广东 深圳
"""YOTA3双面屏yotaphone3+优它3国行版yota俄罗斯墨水屏阅读手机""",888.00,"""发发又发发""",121,广东 深圳
"""Apple/苹果 iPhone 7 Plus国行4G全网通苹果手机7Plus 5.5寸 128G""",2000.00,"""情侣班服商城""",91,广东 深圳
"""花呗分期Apple/苹果iPhone手机全网通正品原装‮s/6果苹 6enohpi""",590.00,"""口风琴的春天""",84,广东 深圳
"""HUAWEI 畅享9 畅享9e全面屏AI双摄智能游戏手机 畅享8e全网通手机""",528.00,"""鑫诚数码8""",151,广东 深圳
"""黑鲨2代【降3995】Xiaomi/小米 黑鲨游戏手机 2Pro黑鲨3代二黑鲨2""",749.00,"""白开水的点燃方式""",1261,河南 郑州
"""vt新款时尚超薄滑盖手机男女商务学生备用按键迷你个性双卡移动4G""",218.00,"""宇小桀""",459,广东 深圳
"""mate20x5GHuawei/华为 Mate 20 X（5G）手机正品全网通30""",2949.00,"""为人民服务668""",353,北京
"""64G咨询减10 现货分期送八重礼 中移动Xiaomi/小米 Redmi 7 红米7 骁龙632八核双摄智能手机 官方旗舰店正品""",559.00,"""中国移动官方旗舰店""",337,浙江 杭州
"""当天发+碎屏保 】华为honor/荣耀 荣耀10青春版8x手机直降paly20i""",808.00,"""龙通店""",2072,广东 深圳
"""立减200元 新品vivo iQOO Neo 855竞速版 iqooneo855骁龙 5g全网 iqoo iqoopro 5g neo x23 x21 x27vivo手机""",2598.00,"""三际数码官方旗舰店""",26,山东 济南
"""创星 R9超薄超小卡片手机迷你非智能移动电信戒网瘾男女生学生手机备用可爱个性直板只可以打电话小网红手机""",128.00,"""纯林伟业数码专营店""",1765,广东 深圳
"""[下单立减150]vivo U3 千元机 vivo手机 vivoy7s y3 u3x x27 x21 vivou1 x20 y97 vivoy93 5g 老人手机vivou3""",999.00,"""能良数码官方旗舰店""",142,上海
"""诺基亚老年手机超长待机军工三防移动电信4G版大屏大字大声老人机""",129.00,"""华强北品牌数码""",6,广东 深圳
"""vivo X23水滴屏手机新款限量版vivox23vivoX27屏幕指纹X23幻彩版""",1758.00,"""吉祥电子数码""",55,广东 深圳
"""Changhong/长虹S15老人智能手机大字大声大屏老年智能机声音大全网通4G移动联通电信智能机老人机超长待机""",398.00,"""长虹佳音专卖店""",67,安徽 合肥
"""Nokia/诺基亚 105备用移动直板按键大声超长待机老年人小手机诺基亚110儿童经典款""",129.00,"""晋商数码专营店""",1078,北京
"""vivo Z3x全面屏智慧美颜双摄官方旗舰店官网正品全新限量智能手机学生老人vivoz3x vivoz5x""",1098.00,"""vivo官方旗舰店""",20602,广东 东莞
