,title,store,type,sells,price,skuid
5464,['小米cc9'],['疆界互联旗舰店'],6G+128G 全网通+1年碎屏保套装,0,2199.0,57852169098.5
1198,['【二手95新】Huawei/华为 Mate20 Pro 二手'],['天天优品二手商品专营店'],8GB+256GB (3D面部识别+屏内指纹),0,3736.8,44295299135.0
1195,['【二手95新】Apple 苹果X iPhone X 全面屏二手'],['扬帆二手商品专营店'],64G 6期免息,0,3599.0,64155332307.0
1193,['【二手95新】Apple 苹果X iPhone X 全面屏二手'],['扬帆二手商品专营店'],256G 6期免息,0,4049.0,64155332308.0
1191,['【二手95新】Apple 苹果 iPhone 11 二手 '],['遇见二手商品专营店'],64G,0,4999.0,62141976314.8
1190,['【二手95新】Apple 苹果 iPhone 11 二手 '],['遇见二手商品专营店'],256G 全网通,0,6599.0,62032092477.6
5479,['小米有品21KEC2老年机21克老人机超长待机大屏大字大声联通电信按键直板备用机学生小'],['湘桂发手机专营店'],套餐一,0,232.4,62647141886.0
5480,['小米有品21KEC2老年机21克老人机超长待机大屏大字大声联通电信按键直板备用机学生小'],['湘桂发手机专营店'],套餐三,0,262.4,62647143508.0
5483,['小米有品21KEC2老年机21克老人机超长待机大屏大字大声联通电信按键直板备用机学生小'],['湘桂发手机专营店'],套餐六,0,302.4,62647143511.0
5484,['小米有品21KEC2老年机21克老人机超长待机大屏大字大声联通电信按键直板备用机学生小'],['湘桂发手机专营店'],套餐四,0,282.4,62647143509.0
1188,['【二手95新】Apple iPhonex XSmax苹果x xsmax 国行 二手'],['零度二手商品专营店'],6期免息白条分期0首付 (64G全网通),0,5199.0,64126669922.0
1187,['【二手95新】Apple iPhonex XSmax苹果x xsmax 国行 二手'],['零度二手商品专营店'],6期免息白条分期0首付 (512G全网通),0,6399.0,64126669924.0
1186,['【二手95新】Apple iPhonex XSmax苹果x xsmax 国行 二手'],['零度二手商品专营店'],6期免息白条分期0首付 (256G全网通),0,5799.0,64126669923.0
1182,['【二手95新】Apple iPhonex XSmax苹果 xsmax  二手'],['沪上优品二手商品专营店'],【白条6期免息0首付】64G,0,5188.0,61074654787.0
1181,['【二手95新】Apple iPhonex XSmax苹果 xsmax  二手'],['沪上优品二手商品专营店'],【白条6期免息0首付】256G,0,5788.0,61074654788.0
3592,['【少量现货】华为 nova6 5G版全网通/4G版'],['银河信业手机专营店'],5G版(8GB+128GB),0,3799.0,63394221451.5
1175,['【二手95新】Apple iPhonex XS Max 苹果x xs Max二手苹果'],['零度二手商品专营店'],512G全网通 【6期分期免息】,0,6099.0,62651461431.67
1173,['【二手95新】Apple iPhonex XS Max 苹果x xs Max二手苹果'],['零度二手商品专营店'],256G全网通 【6期分期免息】,0,5349.0,62651461430.67
1171,['【二手95新】Apple iPhonex XR 苹果x xr 二手苹果'],['零度二手商品专营店'],6期免息白条分期0首付 (64G全网通),0,3699.0,64127903068.67
1235,['【二手95新】Huawei/华为P30 Pro '],['闲至优品二手手机旗舰店'],8GB+512GB,0,4199.0,45097589925.0
1237,['【二手95新】Huawei/华为P30 超感光徕卡三摄麒麟980AI智能芯片全面屏屏内指纹 天空之境 8G+128G'],['马上优品二手商品旗舰店'],8G+256G,0,3899.0,49601110144.0
1248,['【二手95新】OPPO R17 Pro 幻色渐变机身屏下指纹解锁 6.4英寸水滴屏'],['丰泽优品二手商品专营店'],全网通(6G RAM+128G ROM),0,1699.0,37784956767.0
1316,['【二手95新】vivo iQOO 全面屏智能拍照'],['愉快二手手机专营店'],8GB+256GB 全网通,0,2454.2,58777748587.0
5308,['小米9 Pro 5G版 '],['同达丰手机旗舰店'],8GB+128GB,0,3699.0,57612184524.0
1337,['【二手95新】三星 Galaxy S10（SM-G9730）二手三星S10'],['智达二手手机专营店'],8G+128G 全网通4G,0,4599.0,64407952420.0
1334,['【二手95新】三星 Galaxy S10+ 3D超声波屏下指纹全面屏 全网通4G 二手'],['文海二手商品专营店'],12GB 1TB,0,6434.67,63277670533.5
3675,['【现货国行-5128元起-可分期】Apple 苹果 iPhone 11 '],['明日数码旗舰店'],AirPods 2代无线套装/全网通 64GB,0,6499.0,64567667112.5
3674,['【现货国行-5128元起-可分期】Apple 苹果 iPhone 11 '],['明日数码旗舰店'],AirPods 2代无线套装/全网通 256GB,0,7832.33,64567667114.5
5317,['小米9 骁龙855 拍照游戏'],['炜东电商旗舰店'],全网通(12G+256G)透明尊享版,0,5444.0,45552212213.0
5319,['小米9 骁龙855 拍照游戏'],['炜东电商旗舰店'],全网通（6G+128G）,0,3159.75,51961546220.5
1326,['【二手95新】一加7T OnePlus7T新品1+7t全面流体屏安卓智能游戏'],['愉快二手手机专营店'],8G+128G全网通,0,2699.0,61985111160.0
3673,['【现货国行-5128元起-可分期】Apple 苹果 iPhone 11 '],['明日数码旗舰店'],AirPods 2代无线套装/全网通 128GB,0,6999.0,64567667113.5
1324,['【二手95新】一加7 Pro 2K+90Hz流体屏骁龙855 4800万超广角三摄全面屏游戏'],['优锋派二手商品专营店'],6G+128G全网通4G,0,2899.0,62929254875.5
1323,['【二手95新】一加7 Pro 2K+90Hz流体屏骁龙855 4800万超广角三摄全面屏游戏'],['优锋派二手商品专营店'],12G+256G全网通4G,0,3599.0,62840795573.5
3001,['【二手9成新】华为HUAWEI 荣耀V10'],['辰帆优品二手手机专营店'],全网通 6G+128G,0,1095.0,58016756233.5
60,['APPLE苹果iPhone 8 Plus全新正品4G'],['臻云商海外专营店'],64GB（港版）移动联通4G,0,3999.0,64226049101.0
5339,['小米9Pro 5G'],['京铠玄手机旗舰店'],12+256G,0,4899.0,57629081737.5
5407,['小米CC9e 屏幕指纹 全网通4G拍照游戏智能'],['伟德手机专营店'],4GB+128GB,0,1099.0,64866304767.0
1311,['【二手95新】vivo iQOO 全面屏智能拍照'],['天天优品二手商品专营店'],8GB+256GB,0,2239.0,62443323695.0
1310,['【二手95新】vivo iQOO 全面屏智能拍照'],['天天优品二手商品专营店'],8GB+128GB,0,1989.0,57397286073.67
3664,['【现货3期免息】荣耀v30 双模5G'],['新松联手机旗舰店'],全网通 8GB+128GB 荣耀手环5NFC套装,0,3869.0,64378877904.5
5352,['小米9pro 5G版'],['疆界互联旗舰店'],8G+128G,0,3699.0,57617162521.0
3655,['【爆款秒杀】华为（HUAWEI） P20 Pro 全面屏'],['冰之凯盛手机专营店'],全网通【24期免息】6G+128G,0,3149.0,63474084693.67
1294,['【二手95新】vivo X27 全面屏拍照'],['天天优品二手商品专营店'],8GB+256GB,0,1850.0,54829370143.0
5372,['小米9透明版 '],['谷高数码手机专营店'],全网通8G+128G,0,2518.5,64494350563.5
5375,['小米CC9 Pro '],['聚捷联盛手机旗舰店'],6GB+128GB,0,2599.0,60737844825.67
3025,['【二手9成新】华为（HUAWEI）Mate30 5G麒麟990二手'],['闪回二手商品专营店'],8G+256G,0,4499.0,63742634161.67
3642,['【爆款已降300+~】华为nova5i '],['冰之凯盛手机专营店'],移动全网通（8GB+128GB）,0,1649.75,64957254257.5
1264,['【二手95新】OPPO Reno/10倍变焦版 全面屏拍照'],['闲至优品二手手机旗舰店'],6GB+256GB 0首付 6期免息 分期免息,0,2589.0,62137094353.0
1262,['【二手95新】OPPO Reno/10倍变焦版 全面屏拍照'],['闲至优品二手手机旗舰店'],6GB+128GB 0首付 6期免息 分期免息,0,2375.0,62137094352.0
3624,['【新品】小米红米Redmi K30'],['新松联手机旗舰店'],8G+256G,0,2199.0,63655688255.0
1170,['【二手95新】Apple iPhonex XR 苹果x xr 二手苹果'],['零度二手商品专营店'],6期免息白条分期0首付 (128G全网通),0,3899.0,64127903069.67
1166,['【二手95新】Apple iPhoneXS max 苹果XS max 国行二手'],['爱锋派苹果二手手机旗舰店'],64G,0,5199.0,62634441013.0
1340,['【二手95新】三星 Galaxy S10（SM-G9730）二手三星S10'],['智达二手手机专营店'],8G+512G 全网通4G,0,4774.0,64407952421.0
1165,['【二手95新】Apple iPhoneXS max 苹果XS max 国行二手'],['爱锋派苹果二手手机旗舰店'],512G,0,5877.0,62634441015.0
1020,['【二手95新】 华为 HUAWEI P20 Pro 二手'],['发动机优品二手手机专营店'],6G+64G 移动优先版,0,2599.0,55069998873.5
3117,['【二手9成新】小米9SE '],['鑫都二手手机专营店'],8GB+128GB,0,1711.75,56970560554.0
3120,['【二手9成新】小米MIX2S 全面屏 吃鸡游戏'],['愉快二手手机专营店'],8G+256G全网通,0,1604.0,59208292061.5
3540,['【咨询客服省200】华为 Mate30Pro '],['京合旗舰店'],8GB+256GB【4G版】,0,6299.0,59069461482.33
1000,['【二手95成新】Apple iPhone XS 苹果XS 二手'],['海之博优品二手商品专营店'],512G 全网通+原装充电器,0,5071.33,34197729215.0
996,['【二手95成新】Apple iPhone X 苹果x 全面屏 面容识别 国行 全网通 二手'],['鸿兴优品二手手机专营店'],【6期免息白条分期0首付】64G 全网通,0,3717.0,59096654908.0
995,['【二手95成新】Apple iPhone X 苹果x 全面屏 面容识别 国行 全网通 二手'],['鸿兴优品二手手机专营店'],【6期免息白条分期0首付】256G 全网通,0,4237.0,59096654909.0
3538,['【咨询客服省200】华为 Mate30 5G '],['京合旗舰店'],全网通8GB+256GB(送1年碎屏卡),0,5499.0,63335206236.0
5690,['联想Z5 Pro'],['世云手机专营店'],Z5Pro710版6+128GB,0,1298.0,60259951710.0
971,['【P30 Pro 立减300】24期免息+豪礼|华为P30 Pro p30pro '],['头号卖家旗舰店'],全网通8+512G【减300】,0,5788.0,63955227509.0
968,['【8128元起送好礼】Apple 苹果 iPhone 11 Pro移动联通电信4G'],['淘金手机专营店'],全网通(64G)3-24期免息,0,9285.75,64666909595.0
5695,['联想Z5s'],['世云手机专营店'],4GB+64GB,0,860.5,45432049994.75
966,['【8128元起送好礼】Apple 苹果 iPhone 11 Pro移动联通电信4G'],['淘金手机专营店'],全网通(256)3-24期免息,0,11041.0,64666909596.0
962,['【8+128版本限时3期免息】红米 Redmi Note8 Pro '],['迪信通官方旗舰店'],6GB+64GB,0,1299.0,56320305978.0
3529,['【咨询客服更优惠】华为nova6 （5G/4G) '],['冰之凯盛手机专营店'],【12期免息】全网通5G版（8+256GB）,0,4199.0,64932859430.5
3528,['【咨询客服更优惠】华为nova6 （5G/4G) '],['冰之凯盛手机专营店'],【12期免息】全网通5G版（8+128GB）,0,3799.0,64932859429.5
3527,['【咨询客服更优惠】华为nova6 （5G/4G) '],['冰之凯盛手机专营店'],【12期免息】全网通4G版（8+128GB）,0,3199.0,64932859431.5
952,['【6期免息】华为Nova6 (5G/4G) '],['茄子手机旗舰店'],5G SA/NSA双模(8GB+256GB),0,4199.0,63125134939.0
950,['【6期免息】华为Nova6 (5G/4G) '],['茄子手机旗舰店'],4G版全网通(8GB+128GB),0,3199.0,63295523116.5
949,['【6期免息+银耳2T+一年影视会员】一加 OnePlus 7T Pro游戏'],['疆界互联旗舰店'],8G+256G【银耳套装】,0,4699.0,64064327416.0
3523,['【华为新品 购机送好礼】华为 nova6 5G双模全网通智能'],['鹏路网络手机旗舰店'],8GB+256GB（5G版）,0,4299.0,63071738423.0
946,['【6期免息+银耳2T+一年影视会员】一加 OnePlus 7T Pro游戏'],['疆界互联旗舰店'],12G+256G【银耳套装】,0,5399.0,64064327415.0
3522,['【华为新品 购机送好礼】华为 nova6 5G双模全网通智能'],['鹏路网络手机旗舰店'],8GB+256GB（4G版）,0,4149.0,63128719576.75
941,['【5G新品】华为nova6'],['沃晟手机专营店'],8GB+256GB【5G版】,0,4199.0,63323059394.0
940,['【5G新品】华为nova6'],['沃晟手机专营店'],8GB+128GB【5G版】,0,3799.0,63290923419.75
3520,['【华为新品 购机送好礼】华为 nova6 5G双模全网通智能'],['鹏路网络手机旗舰店'],8GB+128GB（4G版）,0,3399.0,63128719575.75
137,['Apple 苹果 iPhone 11 '],['上海盛南连锁通信专营店'],全网通256G【信用购机】,0,6999.0,56548725430.17
933,['【5128元起送好礼】Apple 苹果 iPhone 11 移动联通电信4G'],['淘金手机专营店'],全网通(256G)3-24期免息,0,7274.67,64861285123.0
3138,['【二手9成新】小米（MI）9SE 全网通'],['闪回二手商品专营店'],8G+128G,0,1378.0,58321730212.0
1026,['【二手95新】Apple  iPhonex XS Max (A2104)苹果二手'],['闲至优品二手手机旗舰店'],64GB,0,4799.0,53761124059.0
1028,['【二手95新】Apple iPhone 11 (A2223) 国行4G'],['闲至优品二手手机旗舰店'],256GB全网通,0,5979.0,58650887038.5
1031,['【二手95新】Apple iPhone 11 苹果11 二手'],['诚嘉优品二手手机专营店'],256G 全网通,0,6200.0,51324225150.92
3567,['【官方翻新】三星 Galaxy S10'],['闲至优品二手手机旗舰店'],6期免息白条分期0首付（128G全网通）,0,4399.0,58648782875.0
1164,['【二手95新】Apple iPhoneXS max 苹果XS max 国行二手'],['爱锋派苹果二手手机旗舰店'],256G,0,5477.0,62634441014.0
3590,['【官方翻新】三星（SAMSUNG）三星 W2019 三星'],['三星二手手机专卖店'],S版 6G+256G+无线充电器套装,0,8999.0,63731361936.0
3589,['【官方翻新】三星（SAMSUNG）三星 W2019 三星'],['三星二手手机专卖店'],S版 6G+256G+无线充套装 白条12期免息,0,9899.0,64860371920.0
1153,['【二手95新】Apple iPhoneX 苹果 全面屏'],['攀研商品二手专营店'],256G全网通 12期免息,0,4796.0,57579944930.0
3587,['【官方翻新】三星（SAMSUNG）三星 W2019 三星'],['三星二手手机专卖店'],S版 6G+128G+无线充套装 白条12期免息,0,8799.0,64860371919.0
3586,['【官方翻新】三星（SAMSUNG）Galaxy三星S9+ 三星'],['三星二手手机专卖店'],准新版 64G+原装充电器套装,0,3399.0,56187085317.5
3095,['【二手9成新】小米8 '],['辰帆优品二手手机专营店'],全网通 6G+256G,0,1379.0,58210220151.62
3583,['【官方翻新】三星 Galaxy S10（SM-G9730）全面屏 骁龙855处理器'],['鑫隆达二手手机专营店'],S版  512G,0,3874.0,61888772758.0
1130,['【二手95新】Apple iPhone Xs Max 苹果xsmax x'],['海之博优品二手商品专营店'],64G 全网通+原装充电器,0,4818.0,40651360578.0
1128,['【二手95新】Apple iPhone Xs Max 苹果xsmax x'],['海之博优品二手商品专营店'],512G 全网通+原装充电器,0,5758.0,60599154767.33
1126,['【二手95新】Apple iPhone Xs Max 苹果xsmax x'],['海之博优品二手商品专营店'],256G 全网通+原装充电器,0,5388.0,60599154766.33
5556,['小米（MI） 小米6X 全网通4G'],['宇航手机专营店'],4GB运存+32GB内存,0,786.6,64855681468.0
3568,['【官方翻新】三星 Galaxy S10'],['闲至优品二手手机旗舰店'],6期免息白条分期0首付（512G全网通）,0,4759.0,58648782876.0
5586,['小米（MI） 小米8青春版'],['疆界互联旗舰店'],4G+64G 全网通,0,1599.0,54254739083.0
3550,['【国行现货】Apple 苹果 iphone 11 pro '],['天翼电信旗舰店'],512GB,0,11699.0,57115084679.5
1078,['【二手95新】Apple iPhone XR 苹果x XR 国行二手'],['诚嘉优品二手手机专营店'],256G 全网通,0,4255.0,55165714178.28
3110,['【二手9成新】小米9 '],['闲至优品二手手机旗舰店'],6GB+128GB 0首付 白条6期 分期免息,0,1979.0,62133398883.5
1066,['【二手95新】Apple iPhone X 苹果x 二手苹果'],['零度二手商品专营店'],6期免息白条分期0首付 (64G全网通),0,3688.0,64127425416.0
5605,['小米（MI）MIX2S 骁龙845 全面屏NFC 游戏智能拍照'],['冰之凯盛手机专营店'],全网通8+256,0,1999.0,64990484319.5
1065,['【二手95新】Apple iPhone X 苹果x 二手苹果'],['零度二手商品专营店'],6期免息白条分期0首付 (256G全网通),0,4099.0,64127425417.0
5609,['小米（MI）Play 全网通4G 双卡双待 小水滴全面屏拍照游戏智能'],['冰之凯盛手机专营店'],移动定制版6GB+128GB,0,1018.0,64076537138.0
3112,['【二手9成新】小米9 '],['闲至优品二手手机旗舰店'],8GB+128GB 0首付 白条6期 分期免息,0,2129.0,62133398884.5
1062,['【二手95新】Apple iPhone X 苹果X'],['万城优品二手手机专营店'],64G 全网通（6期白条免息）,0,3949.0,57671157352.0
1061,['【二手95新】Apple iPhone X 苹果X'],['万城优品二手手机专营店'],64G 全网通（12期白条免息）,0,4149.0,57671157354.0
1059,['【二手95新】Apple iPhone X 苹果X'],['万城优品二手手机专营店'],256G 全网通（6期白条免息）,0,4249.0,57671157353.0
1058,['【二手95新】Apple iPhone X 苹果X'],['万城优品二手手机专营店'],256G 全网通（12期白条免息）,0,4549.0,57671157355.0
1057,['【二手95新】Apple iPhone X 苹果X'],['万城优品二手手机专营店'],256G 全网通,0,3939.0,52213850972.0
3114,['【二手9成新】小米9 '],['闲至优品二手手机旗舰店'],8GB+256GB 0首付 白条6期 分期免息,0,2508.0,62133398885.5
5303,['小米9 Pro 5G'],['易销科技手机专营店'],12G+256G,0,4099.0,58667576224.5
5300,['小米9 Pro 5G 骁龙855Plus 双卡全网通 全面屏拍照智能新品游戏'],['冰之凯盛手机专营店'],全网通8GB+128GB,0,3849.0,57807832929.0
3805,['【立减200】Apple 苹果 iPhone 11 Pro 全网通国行官网方正品'],['京合旗舰店'],全网通512GB,0,11799.0,57164938691.5
1483,['【二手95新】华为（HUAWEI） mate20 pro 二手安卓'],['发动机优品二手手机专营店'],8G+128G 分期0首付 白条3期免息,0,3432.33,53862491844.56
1594,['【二手99成新】Apple iPhone 11 (A2223)  移动联通电信4G'],['鸿兴优品二手手机专营店'],128G 全网通,0,5999.0,57065049437.83
